network,app,setting,num_nodes,storage,_notes,_ignore
,,,,,"APP: Ycsb, STORAGE: Full, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 1 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
,,,,,"APP: Ycsb, STORAGE: Big, SHARDING: Sharding { num_shards: 1, num_shard_faulty_nodes: 33 }, NETWORK: Lan, NUM_CONCURRENT: 15000, CACHE_SIZE: 4000000, THETA: 1.24, READ_RATIO: 0.95, NUM_KEYS: 100000000 ",true
Lan,Ycsb,Big,100,10417864,
Lan,Ycsb,Big,100,10410464,
Lan,Ycsb,Big,100,10411736,
Lan,Ycsb,Big,100,10413480,
Lan,Ycsb,Big,100,10413784,
Lan,Ycsb,Big,100,10411436,
Lan,Ycsb,Big,100,10410372,
Lan,Ycsb,Big,100,10415348,
Lan,Ycsb,Big,100,10417980,
Lan,Ycsb,Big,100,10413116,
Lan,Ycsb,Big,100,10412008,
Lan,Ycsb,Big,100,10415028,
Lan,Ycsb,Big,100,10413704,
Lan,Ycsb,Big,100,10418052,
Lan,Ycsb,Big,100,10410140,
Lan,Ycsb,Big,100,10409868,
Lan,Ycsb,Big,100,10415440,
Lan,Ycsb,Big,100,10414840,
Lan,Ycsb,Big,100,10414208,
Lan,Ycsb,Big,100,10416204,
Lan,Ycsb,Big,100,10412476,
Lan,Ycsb,Big,100,10415792,
Lan,Ycsb,Big,100,10411384,
Lan,Ycsb,Big,100,10414916,
Lan,Ycsb,Big,100,10411920,
Lan,Ycsb,Big,100,10412636,
Lan,Ycsb,Big,100,10412956,
Lan,Ycsb,Big,100,10415112,
Lan,Ycsb,Big,100,10415236,
Lan,Ycsb,Big,100,10417464,
Lan,Ycsb,Big,100,10412028,
Lan,Ycsb,Big,100,10412284,
Lan,Ycsb,Big,100,10418148,
Lan,Ycsb,Big,100,10411800,
Lan,Ycsb,Big,100,10414544,
Lan,Ycsb,Big,100,10417956,
Lan,Ycsb,Big,100,10416548,
