network,app,setting,num_nodes,tput,p50,p99,_notes
,,,,,,,"num of keys = 100000000, read ratio = n/a"
Lan,Utxo,Big,4,70633.71460331207,0.284688383,0.428343295
Lan,Utxo,Big,10,69509.60292324146,0.309067775,0.462422015
Lan,Utxo,Big,25,66855.66901287147,0.382992383,0.590348287
Lan,Utxo,Big,40,62209.40697192433,0.397672447,0.640679935
Lan,Utxo,Big,55,81357.2268900467,0.257032191,0.578289663
Lan,Utxo,Big,70,93909.93586239658,0.212729855,0.311427071
Lan,Utxo,Big,85,84986.7729488895,0.242352127,0.383778815
Lan,Utxo,Big,100,84720.0528601789,0.231342079,0.355729407
