network,app,setting,num_nodes,tput,p50,p99,_notes
,,,,,,,"num of keys = 100000000, read ratio = n/a"
Lan,Utxo,Full,4,78301.65385195836,0.249954303,0.389808127
Lan,Utxo,Full,10,77486.61553978645,0.274726911,0.436731903
Lan,Utxo,Full,25,76605.29363738155,0.272367615,0.521404415
Lan,Utxo,Full,40,73758.16020124736,0.270794751,0.451674111
Lan,Utxo,Full,55,71090.16994192799,0.271056895,0.525336575
Lan,Utxo,Full,70,68007.84864327108,0.284950527,0.504889343
Lan,Utxo,Full,85,64578.98334950178,0.297271295,0.504627199
Lan,Utxo,Full,100,60995.82047627803,0.316145663,0.546308095
