network,app,setting,num_nodes,tput,p50,p99,_notes
,,,,,,,"num of keys = 1000000000, read ratio = 0.95"
Wan,Ycsb,Big,4,88430.60309137634,13.581156351,14.789115903
Wan,Ycsb,Big,10,70301.67318933409,16.986931199,17.448304639
Wan,Ycsb,Big,25,64272.767288666626,18.572378111,19.176357887
Wan,Ycsb,Big,40,65940.86916166353,18.337497087,19.662897151
Wan,Ycsb,Big,55,76509.45932497384,15.745417215,16.995319807
Wan,Ycsb,Big,70,82184.28929038954,14.302576639,15.644753919
Wan,Ycsb,Big,85,91516.7753281464,12.784238591,13.958643711
Wan,Ycsb,Big,100,76348.3045937444,14.420017151,17.834180607
