network,app,setting,num_nodes,tput,p50,p99,_notes
,,,,,,,"num of keys = 100000000, read ratio = n/a"
Wan,Utxo,Full,4,59304.65110445229,13.170114559,14.663286783
Wan,Utxo,Full,10,62975.51546992711,12.448694271,13.899923455
Wan,Utxo,Full,25,64411.99979643428,12.197036031,13.748928511
Wan,Utxo,Full,40,63098.58571274301,12.532580351,13.849591807
Wan,Utxo,Full,55,63854.55462721113,12.532580351,13.757317119
Wan,Utxo,Full,70,60113.40388994759,12.717129727,15.745417215
Wan,Utxo,Full,85,62178.981670003624,12.801015807,14.076084223
Wan,Utxo,Full,100,57309.64227027332,13.002342399,17.179869183
